stat,window,avg_type,mae,rmse,r2
UFGA,30.0,ewma,5.4374944003460755,7.32088835260955,0.1698683464780304
UFGA,31.0,ewma,5.436719586436379,7.3201305329760356,0.170040199257394
UFGA,32.0,ewma,5.436100588788338,7.319522069927213,0.1701781691693277
UFGA,33.0,ewma,5.435636948185785,7.319047067278981,0.17028586876327023
UFGA,34.0,ewma,5.435301891235286,7.318691658225532,0.17036644776529186
UFGA,35.0,ewma,5.435110516736676,7.3184437016967046,0.1704226626136962
UFGA,36.0,ewma,5.435030806675612,7.318292530772546,0.17045693401965123
UFGA,37.0,ewma,5.435042484654452,7.3182287431402075,0.17047139486752583
UFGA,38.0,ewma,5.435112141041059,7.3182440257037715,0.17046793027593754
UFGA,39.0,ewma,5.435255760327443,7.318331007091862,0.17044821126153153
UFGA,40.0,ewma,5.4354470454095845,7.318483133073246,0.17041372315448378
UFGA,41.0,ewma,5.435700425781353,7.3186945608770575,0.17036578968658445
UFGA,42.0,ewma,5.436024968492555,7.318960069187987,0.17030559349404983
UFGA,43.0,ewma,5.4364025469499975,7.319274981197468,0.1702341936363143
UFGA,44.0,ewma,5.436820317787851,7.3196350985764065,0.17015254062038743
UFGA,45.0,ewma,5.437287159581743,7.320036644621744,0.17006148933131882
UFGA,46.0,ewma,5.437776293896379,7.320476215139276,0.16996181019799228
UFGA,47.0,ewma,5.438308093286688,7.320950735875069,0.16985419886601782
UFGA,48.0,ewma,5.438881620325229,7.321457425510309,0.1697392846030179
UFGA,49.0,ewma,5.439469976645241,7.321993763399012,0.16961763762382742
UFGA,50.0,ewma,5.440084151616435,7.32255746136256,0.16948977549228905
UFGA,17.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,18.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,19.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,20.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,21.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,22.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,23.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,24.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,25.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,26.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,27.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,28.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,29.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,30.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,31.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,32.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,33.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,34.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,35.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,36.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,37.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,38.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,39.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,40.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,41.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,42.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,43.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,44.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,45.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,46.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,47.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,48.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,49.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
UFGA,50.0,ewma,6.045306449144983,7.977305027714329,0.014329398137694405
DFGM,17.0,ewma,3.453193976673837,4.370490411239425,0.05148163762220903
DFGM,18.0,ewma,3.4486100536994297,4.364900174731738,0.05390656038246988
DFGM,19.0,ewma,3.4445680775081517,4.359986226634688,0.056035560794304495
DFGM,20.0,ewma,3.4409820315215565,4.3556450013469465,0.05791443009199493
DFGM,21.0,ewma,3.4377891777181615,4.351792572610798,0.05958018224243422
DFGM,22.0,ewma,3.434965883262577,4.348360235082537,0.06106304947554353
DFGM,23.0,ewma,3.432401606051839,4.345291228581664,0.06238795659148855
DFGM,24.0,ewma,3.4300667355614918,4.342538273820506,0.06357562652837656
DFGM,25.0,ewma,3.4279816543853854,4.340061693859719,0.06464342070033513
DFGM,26.0,ewma,3.4261074356402714,4.337827964667978,0.06560598564871167
DFGM,27.0,ewma,3.4244040151999524,4.33580858435565,0.06647575627597158
DFGM,28.0,ewma,3.4228486724541756,4.333979182054563,0.06726335152295926
DFGM,29.0,ewma,3.421437672828056,4.3323188091071545,0.06797788843090546
DFGM,30.0,ewma,3.4201514103965653,4.330809370433706,0.06862723359792466
DFGM,31.0,ewma,3.4189695043354913,4.329435164751907,0.06921820612815388
DFGM,32.0,ewma,3.4178960710826556,4.328182510100059,0.06975674264625231
DFGM,33.0,ewma,3.41690073935848,4.327039436779404,0.07024803238883082
DFGM,34.0,ewma,3.415984860778796,4.325995434002462,0.07069662850273739
DFGM,35.0,ewma,3.4151447035612104,4.325041239638461,0.0711065402829939
DFGM,36.0,ewma,3.4143711258358396,4.324168664779623,0.07148131003554403
DFGM,37.0,ewma,3.4136527793660774,4.323370446621233,0.07182407745701924
DFGM,38.0,ewma,3.4129887424059815,4.322640124501818,0.07213763381828331
DFGM,39.0,ewma,3.4123750984322925,4.321971934993559,0.07242446777242828
DFGM,40.0,ewma,3.4118010298233656,4.32136072274434,0.07268680424626361
DFGM,41.0,ewma,3.411268179602167,4.3208018644079145,0.0729266375917259
DFGM,42.0,ewma,3.410774216173947,4.320291203499214,0.07314575995122075
DFGM,43.0,ewma,3.4103054248696094,4.319824994408997,0.07334578561475213
DFGM,44.0,ewma,3.409864984109783,4.319399854128871,0.0735281720062787
DFGM,45.0,ewma,3.4094646631189742,4.319012720492225,0.07369423782421525
DFGM,46.0,ewma,3.409096741041083,4.318660815941825,0.07384517877027119
DFGM,47.0,ewma,3.408755341728084,4.318341616001471,0.07398208122734085
DFGM,48.0,ewma,3.4084394644640117,4.318052821764815,0.07410593418732281
DFGM,49.0,ewma,3.4081423230799395,4.317792335825627,0.0742176396808083
DFGM,50.0,ewma,3.4078611320893266,4.317558241165235,0.07431802192038073
DFGM,17.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,18.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,19.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,20.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,21.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,22.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,23.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,24.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,25.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,26.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,27.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,28.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,29.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,30.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,31.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,32.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,33.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,34.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,35.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,36.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,37.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,38.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,39.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,40.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,41.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,42.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,43.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,44.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,45.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,46.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,47.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,48.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,49.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGM,50.0,ewma,3.5142301855828735,4.4611049440705965,0.011742135887559346
DFGA,17.0,ewma,4.8157554565515746,6.137840982892508,0.0326438915208771
DFGA,18.0,ewma,4.809135053280872,6.130136532965919,0.03507089121329687
DFGA,19.0,ewma,4.803436112108357,6.123360185615115,0.03720300712553304
DFGA,20.0,ewma,4.798383336678377,6.117370759988496,0.039085561988477235
DFGA,21.0,ewma,4.793873746855008,6.112053822692122,0.04075520135074939
DFGA,22.0,ewma,4.789876520130846,6.107315661441093,0.04224186850617162
DFGA,23.0,ewma,4.786312425194239,6.103078820385401,0.043570262733939824
DFGA,24.0,ewma,4.783088350091167,6.0992787433837705,0.04476093231036349
DFGA,25.0,ewma,4.780205693317675,6.095861216381057,0.04583110498256193
DFGA,26.0,ewma,4.777608623584778,6.092780394852263,0.046795326815375016
DFGA,27.0,ewma,4.775296249088365,6.0899972655252865,0.04766595920310135
DFGA,28.0,ewma,4.773224713772425,6.087478434541789,0.048453569547445174
DFGA,29.0,ewma,4.771336142819945,6.085195163854231,0.0491672412731079
DFGA,30.0,ewma,4.769624331495819,6.083122598419391,0.049814821987118174
DFGA,31.0,ewma,4.768062215824123,6.081239141495515,0.05040312372538036
DFGA,32.0,ewma,4.76664463827651,6.079525945959757,0.05093808574066805
DFGA,33.0,ewma,4.765358063397616,6.077966497287288,0.05142490775199182
DFGA,34.0,ewma,4.76418107370099,6.0765462695209385,0.05186815971364833
DFGA,35.0,ewma,4.763099637137989,6.075252439791559,0.05227187278026002
DFGA,36.0,ewma,4.7621314403286,6.0740736501282955,0.052639615107938686
DFGA,37.0,ewma,4.761257382882412,6.072999807708399,0.052974555347590324
DFGA,38.0,ewma,4.7604618100581595,6.072021916539664,0.053279516087786916
DFGA,39.0,ewma,4.759722162521836,6.071131934989924,0.05355701904392596
DFGA,40.0,ewma,4.759036419791538,6.070322654682455,0.05380932343302003
DFGA,41.0,ewma,4.758413852404623,6.069587597140295,0.05403845869427193
DFGA,42.0,ewma,4.757838131848915,6.06892092524346,0.05424625249591286
DFGA,43.0,ewma,4.757302084396644,6.068317367103,0.05443435479486469
DFGA,44.0,ewma,4.756793713368643,6.067772150386596,0.05460425857721507
DFGA,45.0,ewma,4.756315529201526,6.067280945476092,0.054757317796455984
DFGA,46.0,ewma,4.755869104224087,6.066839816116111,0.05489476293699014
DFGA,47.0,ewma,4.755462179167523,6.066445176439082,0.05501771455794113
DFGA,48.0,ewma,4.755101983395263,6.066093753436182,0.055127195113358396
DFGA,49.0,ewma,4.754780934472322,6.065782554094464,0.05522413929668435
DFGA,50.0,ewma,4.754488090216298,6.065508836544463,0.055309403117767
DFGA,17.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,18.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,19.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,20.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,21.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,22.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,23.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,24.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,25.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,26.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,27.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,28.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,29.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,30.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,31.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,32.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,33.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,34.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,35.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,36.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,37.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,38.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,39.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,40.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,41.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,42.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,43.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,44.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,45.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,46.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,47.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,48.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,49.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
DFGA,50.0,ewma,4.885615577985967,6.229769147582436,0.0034501681123817463
PTS_2PT_MR,17.0,ewma,4.6730465510023755,5.9805484140493,0.40235844560055434
PTS_2PT_MR,18.0,ewma,4.670770116217252,5.976268174827561,0.4032135957490941
PTS_2PT_MR,19.0,ewma,4.66919180332785,5.9727872708243535,0.40390859508318866
PTS_2PT_MR,20.0,ewma,4.668153833711253,5.969978965981368,0.4044690077543519
PTS_2PT_MR,21.0,ewma,4.667437735966552,5.9677412203755535,0.40491537351495244
PTS_2PT_MR,22.0,ewma,4.667015173068449,5.965991039056532,0.4052643676267672
PTS_2PT_MR,23.0,ewma,4.666800603807291,5.964660292190131,0.4055296560947328
PTS_2PT_MR,24.0,ewma,4.666821075138684,5.963692580540218,0.40572253521358226
PTS_2PT_MR,25.0,ewma,4.667040578595231,5.963040855163531,0.40585241600021116
PTS_2PT_MR,26.0,ewma,4.667431422894823,5.96266558893854,0.40592719546611733
PTS_2PT_MR,27.0,ewma,4.667968325836513,5.9625333570584225,0.40595354424977836
PTS_2PT_MR,28.0,ewma,4.668649618475833,5.962615724201593,0.40593713167998535
PTS_2PT_MR,29.0,ewma,4.6694527127436585,5.962888364197552,0.40588280350978867
PTS_2PT_MR,30.0,ewma,4.670366458246781,5.963330357743521,0.4057947234778647
PTS_2PT_MR,31.0,ewma,4.671394106337593,5.9639236277690735,0.4056764869576286
PTS_2PT_MR,32.0,ewma,4.672493291237726,5.964652482155481,0.4055312128744043
PTS_2PT_MR,33.0,ewma,4.673667136849919,5.9655032408763216,0.40536161856029596
PTS_2PT_MR,34.0,ewma,4.674942283480923,5.966463930039661,0.4051700811075877
PTS_2PT_MR,35.0,ewma,4.676302325476553,5.967524029333442,0.4049586879595567
PTS_2PT_MR,36.0,ewma,4.677724221385251,5.968674262390199,0.4047292788625827
PTS_2PT_MR,37.0,ewma,4.679223607339921,5.969906421866653,0.4044834808392248
PTS_2PT_MR,38.0,ewma,4.6808202319804195,5.971213222771422,0.4042227374886146
PTS_2PT_MR,39.0,ewma,4.682496511093597,5.97258817890929,0.40394833364946836
PTS_2PT_MR,40.0,ewma,4.68423264909025,5.974025498343804,0.40366141625153695
PTS_2PT_MR,41.0,ewma,4.686008694950277,5.9755199945854764,0.4033630120182504
PTS_2PT_MR,42.0,ewma,4.687815040899471,5.977067010844865,0.4030540425555337
PTS_2PT_MR,43.0,ewma,4.689659710871138,5.978662355188851,0.402735337260995
PTS_2PT_MR,44.0,ewma,4.691526512181254,5.980302244834853,0.4024076444077246
PTS_2PT_MR,45.0,ewma,4.693416621528049,5.981983258134495,0.40207164069312396
PTS_2PT_MR,46.0,ewma,4.695308529579284,5.983702293052595,0.4017279394919733
PTS_2PT_MR,47.0,ewma,4.697222503356519,5.985456531152862,0.4013770980116377
PTS_2PT_MR,48.0,ewma,4.699161342251851,5.987243406268326,0.4010196235138179
PTS_2PT_MR,49.0,ewma,4.701133389373733,5.989060577170426,0.40065597873998116
PTS_2PT_MR,50.0,ewma,4.703098971478712,5.990905903662011,0.40028658665527905
PTS_2PT_MR,17.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,18.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,19.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,20.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,21.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,22.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,23.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,24.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,25.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,26.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,27.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,28.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,29.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,30.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,31.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,32.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,33.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,34.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,35.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,36.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,37.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,38.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,39.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,40.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,41.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,42.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,43.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,44.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,45.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,46.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,47.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,48.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,49.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_2PT_MR,50.0,ewma,6.065340500578276,7.375585785073676,0.09102528418775613
PTS_FB,17.0,ewma,4.751346836876444,5.995202909028302,0.12683845377700576
PTS_FB,18.0,ewma,4.747281097717223,5.989776787346449,0.1284182957925476
PTS_FB,19.0,ewma,4.743869265598462,5.98518741019261,0.12975339888335646
PTS_FB,20.0,ewma,4.741027071174226,5.9812987492341305,0.13088385459118457
PTS_FB,21.0,ewma,4.738635537405285,5.978001035345721,0.13184194292964602
PTS_FB,22.0,ewma,4.736625779618075,5.975204865030698,0.1326539033310945
PTS_FB,23.0,ewma,4.734917585179987,5.972836812971313,0.13334124837078543
PTS_FB,24.0,ewma,4.7335754209893475,5.970836120113177,0.1339217522847429
PTS_FB,25.0,ewma,4.732473763683001,5.969152162247402,0.1344102043494474
PTS_FB,26.0,ewma,4.731589830197847,5.967742493269833,0.13481898970758366
PTS_FB,27.0,ewma,4.73089936391719,5.966571317173431,0.13515854185510412
PTS_FB,28.0,ewma,4.730343394540829,5.965608283738776,0.13543769850332898
PTS_FB,29.0,ewma,4.729886186720426,5.964827531296815,0.13566398387940892
PTS_FB,30.0,ewma,4.72954657022612,5.964206919964112,0.13584383445120707
PTS_FB,31.0,ewma,4.729326983974451,5.963727413063357,0.1359827807329762
PTS_FB,32.0,ewma,4.729192051857381,5.96337257480156,0.13608559470355508
PTS_FB,33.0,ewma,4.729126270676076,5.963128159865567,0.13615641008671364
PTS_FB,34.0,ewma,4.729151201298936,5.9629817762119375,0.13619882105806225
PTS_FB,35.0,ewma,4.729233749180106,5.9629226065294665,0.13621596368563105
PTS_FB,36.0,ewma,4.729365122832827,5.9629411770242715,0.13621058346422066
PTS_FB,37.0,ewma,4.729557214823441,5.963029164592801,0.13618509158396774
PTS_FB,38.0,ewma,4.729800610834871,5.963179235302528,0.1361416120221437
PTS_FB,39.0,ewma,4.73007922455954,5.963384908534791,0.13608202112142675
PTS_FB,40.0,ewma,4.730392137693162,5.963640442261933,0.13600798098673483
PTS_FB,41.0,ewma,4.73075594656461,5.963940735807576,0.13592096777340612
PTS_FB,42.0,ewma,4.731159195149377,5.964281247130724,0.13582229573520255
PTS_FB,43.0,ewma,4.731598854066948,5.964657922223505,0.13571313773865723
PTS_FB,44.0,ewma,4.732045349675189,5.965067134650822,0.13559454282118577
PTS_FB,45.0,ewma,4.732509925644789,5.965505633611744,0.13546745126694237
PTS_FB,46.0,ewma,4.7329884205070325,5.96597049918613,0.13533270759110316
PTS_FB,47.0,ewma,4.733483028856504,5.9664591036595525,0.13519107175585443
PTS_FB,48.0,ewma,4.733987954048028,5.966969078006447,0.1350432288866017
PTS_FB,49.0,ewma,4.734496678825684,5.9674982827640175,0.134889797712212
PTS_FB,50.0,ewma,4.735012612785359,5.968044782654587,0.1347313379164814
PTS_FB,17.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,18.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,19.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,20.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,21.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,22.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,23.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,24.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,25.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,26.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,27.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,28.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,29.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,30.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,31.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,32.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,33.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,34.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,35.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,36.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,37.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,38.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,39.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,40.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,41.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,42.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,43.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,44.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,45.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,46.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,47.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,48.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,49.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_FB,50.0,ewma,4.96164087576881,6.2331547555651285,0.0561507229479421
PTS_OFF_TOV,17.0,ewma,4.903955175589608,6.156569685299725,-0.004303873433600058
PTS_OFF_TOV,18.0,ewma,4.8971898151569215,6.148421375159214,-0.0016472108949412423
PTS_OFF_TOV,19.0,ewma,4.891226699726636,6.141212500900248,0.0007002260417415807
PTS_OFF_TOV,20.0,ewma,4.885926650298057,6.1348012073929,0.002785631771961894
PTS_OFF_TOV,21.0,ewma,4.881205606173513,6.129072472682579,0.004647178397446772
PTS_OFF_TOV,22.0,ewma,4.8769518193411825,6.123932066606755,0.00631606781667815
PTS_OFF_TOV,23.0,ewma,4.87308761685236,6.119302070933948,0.007818048262549948
PTS_OFF_TOV,24.0,ewma,4.869596276929286,6.115117509437325,0.009174551591360491
PTS_OFF_TOV,25.0,ewma,4.8664301114942425,6.111323779676646,0.010403557573548605
PTS_OFF_TOV,26.0,ewma,4.863542885601826,6.107874672382259,0.011520258718431764
PTS_OFF_TOV,27.0,ewma,4.8609414002725755,6.104730827310882,0.01253757736052874
PTS_OFF_TOV,28.0,ewma,4.858582785659412,6.101858517316668,0.01346657194475942
PTS_OFF_TOV,29.0,ewma,4.856416626320008,6.099228682036425,0.014316759251873812
PTS_OFF_TOV,30.0,ewma,4.854450801174131,6.096816153402641,0.015096372171294892
PTS_OFF_TOV,31.0,ewma,4.852652973605151,6.094599030006521,0.01581256756760141
PTS_OFF_TOV,32.0,ewma,4.850998789102354,6.092558168001888,0.016471595150549745
PTS_OFF_TOV,33.0,ewma,4.84947043777926,6.090676764017244,0.01707893561462781
PTS_OFF_TOV,34.0,ewma,4.848055360185026,6.088940011273697,0.017639414370417605
